clouds,datetime,dewpt,dhi,dni,ghi,precip,pres,rh,slp,solar_rad,temp,ts,wind_dir,wind_spd
69,2019-01-01,18.8,57,453,376,1.0,886,79,1019,319,22.7,1546290000.0,52,3.2
76,2019-01-02,19.0,57,453,376,8.3,884,79,1017,223,23.2,1546376400.0,54,2.5
74,2019-01-03,19.7,57,453,375,11.0,883,82,1015,222,23.0,1546462800.0,164,1.2
94,2019-01-04,19.7,57,453,375,9.8,883,77,1014,157,24.3,1546549200.0,187,1.5
77,2019-01-05,18.9,57,453,375,6.0,882,72,1014,247,24.6,1546635600.0,191,1.0
66,2019-01-06,20.0,57,453,375,45.0,881,79,1012,321,24.0,1546722000.0,128,1.4
98,2019-01-07,20.2,57,453,375,42.8,880,88,1012,93,22.4,1546808400.0,94,1.4
93,2019-01-08,20.9,57,452,374,21.5,879,84,1010,138,23.9,1546894800.0,165,1.6
84,2019-01-09,21.4,57,452,374,26.0,880,86,1011,207,24.0,1546981200.0,219,1.1
94,2019-01-10,21.2,57,452,374,43.0,880,89,1012,163,23.3,1547067600.0,173,1.1
98,2019-01-11,21.4,57,451,373,35.0,880,92,1012,104,22.9,1547154000.0,109,1.5
100,2019-01-12,21.0,57,451,373,15.5,881,88,1013,92,23.2,1547240400.0,105,1.6
81,2019-01-13,20.7,57,451,373,15.3,883,84,1015,309,23.8,1547326800.0,54,2.8
96,2019-01-14,20.4,57,450,372,3.3,885,83,1017,169,23.7,1547413200.0,51,2.9
92,2019-01-15,19.6,57,450,372,2.3,885,79,1017,154,23.7,1547499600.0,50,2.9
61,2019-01-16,19.7,57,450,371,15.8,884,77,1015,343,24.3,1547586000.0,84,2.1
76,2019-01-17,19.9,57,449,371,25.8,882,80,1013,266,23.9,1547672400.0,147,1.5
98,2019-01-18,20.9,57,449,370,15.3,881,86,1012,115,23.5,1547758800.0,169,1.3
95,2019-01-19,21.0,57,448,370,19.3,880,86,1012,145,23.8,1547845200.0,179,1.2
98,2019-01-20,21.1,57,448,369,17.3,880,90,1012,105,22.9,1547931600.0,148,1.2
100,2019-01-21,21.4,57,447,369,8.0,882,91,1014,64,23.0,1548018000.0,71,2.8
99,2019-01-22,20.4,57,447,368,9.8,880,87,1012,86,22.6,1548104400.0,62,4.6
100,2019-01-23,21.1,57,446,367,39.0,879,92,1011,62,22.5,1548190800.0,53,2.2
99,2019-01-24,20.3,56,446,367,11.8,878,84,1009,94,23.2,1548277200.0,67,3.4
100,2019-01-25,20.4,56,445,366,19.3,877,82,1008,93,23.9,1548363600.0,269,4.2
98,2019-01-26,18.8,56,444,365,2.0,880,81,1012,105,22.5,1548450000.0,224,2.4
69,2019-01-27,17.7,56,444,365,1.5,881,82,1014,308,21.1,1548536400.0,152,1.5
86,2019-01-28,16.7,56,443,364,2.5,883,84,1017,205,19.5,1548622800.0,100,2.6
83,2019-01-29,15.8,56,442,363,0.0,884,81,1018,146,19.3,1548709200.0,83,3.0
72,2019-01-30,16.3,56,442,362,0.0,884,79,1017,243,20.4,1548795600.0,71,2.7
65,2019-01-31,17.9,56,441,361,1.0,884,81,1017,309,21.5,1548882000.0,64,2.5
66,2019-02-01,19.0,56,440,361,2.5,884,83,1017,319,22.1,1548968400.0,65,2.1
64,2019-02-02,18.0,56,439,360,0.0,883,80,1015,318,21.8,1549054800.0,71,2.3
69,2019-02-03,17.2,56,439,359,5.0,881,80,1014,263,21.0,1549141200.0,74,1.9
41,2019-02-04,18.6,55,438,358,3.0,882,80,1014,342,22.3,1549227600.0,101,1.8
42,2019-02-05,20.4,55,437,357,1.0,883,81,1015,338,24.0,1549314000.0,75,1.5
40,2019-02-06,19.7,55,436,356,0.0,881,76,1012,349,24.8,1549400400.0,181,1.6
57,2019-02-07,19.3,55,435,355,0.5,880,80,1011,303,23.2,1549486800.0,235,2.0
85,2019-02-08,16.4,55,434,354,0.0,881,81,1014,169,20.0,1549573200.0,155,2.3
63,2019-02-09,15.4,55,433,353,0.0,881,78,1015,212,19.4,1549659600.0,67,2.4
61,2019-02-10,17.0,55,432,352,0.0,882,80,1015,284,20.7,1549746000.0,65,2.0
58,2019-02-11,18.5,55,431,351,2.3,882,77,1014,324,23.1,1549832400.0,122,2.0
71,2019-02-12,20.0,55,430,350,3.8,883,80,1015,313,23.8,1549918800.0,108,1.8
50,2019-02-13,20.0,54,429,348,10.0,885,80,1017,337,24.1,1550005200.0,120,1.6
63,2019-02-14,18.4,54,428,347,0.0,884,73,1016,240,24.3,1550091600.0,181,1.7
44,2019-02-15,18.6,54,427,346,1.5,883,76,1015,338,23.2,1550178000.0,192,1.0
67,2019-02-16,19.8,54,426,345,2.5,883,83,1016,305,23.0,1550264400.0,61,2.2
63,2019-02-17,20.0,54,425,344,2.0,883,79,1015,318,24.2,1550350800.0,46,2.8
99,2019-02-18,19.8,54,424,342,8.8,880,80,1011,84,24.0,1550437200.0,140,1.8
100,2019-02-19,20.3,54,423,341,23.5,878,88,1009,78,22.5,1550523600.0,184,1.5
96,2019-02-20,20.3,53,421,340,18.5,879,84,1010,123,23.3,1550610000.0,273,2.7
75,2019-02-21,20.2,53,420,338,4.5,882,87,1014,216,22.5,1550696400.0,223,1.4
76,2019-02-22,18.9,53,419,337,1.5,882,83,1015,254,22.1,1550782800.0,167,1.3
70,2019-02-23,18.9,53,417,335,4.5,880,84,1013,272,21.9,1550869200.0,76,1.8
66,2019-02-24,20.1,53,416,334,13.3,880,87,1012,265,22.5,1550955600.0,76,1.6
77,2019-02-25,20.5,53,415,333,33.5,880,87,1012,257,22.9,1551042000.0,66,2.0
74,2019-02-26,20.6,52,413,331,7.8,881,83,1013,279,23.9,1551128400.0,47,2.9
84,2019-02-27,20.9,52,412,330,10.3,882,84,1014,214,24.1,1551214800.0,66,2.1
98,2019-02-28,21.6,52,411,328,5.0,882,86,1014,109,24.1,1551301200.0,61,2.2
93,2019-03-01,20.0,52,408,325,0.0,884,78,1015,128,24.5,1551387600.0,75,2.0
90,2019-03-02,20.2,51,406,323,4.0,884,80,1015,193,24.1,1551474000.0,51,2.4
79,2019-03-03,20.4,51,404,322,19.5,883,83,1014,269,23.8,1551560400.0,100,1.8
78,2019-03-04,20.7,51,403,320,21.5,881,87,1013,251,23.1,1551646800.0,129,1.1
46,2019-03-05,20.4,51,401,319,0.0,882,84,1014,297,23.4,1551733200.0,133,1.2
49,2019-03-06,19.2,51,400,317,1.0,883,82,1015,293,22.6,1551819600.0,123,1.9
53,2019-03-07,18.7,50,398,315,6.0,880,86,1013,254,21.2,1551906000.0,115,1.7
45,2019-03-08,17.8,50,396,314,0.0,880,80,1012,300,21.8,1551992400.0,112,1.5
63,2019-03-09,18.1,50,395,312,0.0,881,79,1013,282,22.2,1552078800.0,91,1.5
90,2019-03-10,18.2,50,393,310,0.0,882,79,1014,150,22.4,1552165200.0,78,1.9
91,2019-03-11,17.1,50,391,308,1.0,882,77,1014,92,21.6,1552251600.0,82,1.8
90,2019-03-12,18.6,49,389,307,1.0,882,82,1015,143,21.9,1552338000.0,72,2.0
85,2019-03-13,18.7,49,387,305,2.5,884,85,1017,184,21.4,1552424400.0,86,2.2
52,2019-03-14,17.0,49,386,303,0.0,884,77,1017,280,21.4,1552510800.0,79,1.9
56,2019-03-15,16.6,49,384,301,0.0,883,75,1016,260,21.5,1552597200.0,109,1.5
31,2019-03-16,16.2,48,382,300,0.0,882,74,1014,294,21.6,1552683600.0,110,1.3
92,2019-03-17,17.5,48,380,298,0.0,882,73,1014,127,23.1,1552770000.0,136,1.7
98,2019-03-18,19.0,48,379,296,0.5,883,75,1015,73,24.0,1552856400.0,154,1.7
86,2019-03-19,19.3,48,377,294,3.3,882,79,1014,129,23.4,1552942800.0,91,1.4
91,2019-03-20,19.4,47,376,293,15.3,882,80,1013,161,23.5,1553029200.0,132,1.3
97,2019-03-21,20.0,47,375,291,5.0,882,84,1014,98,23.0,1553115600.0,115,1.1
91,2019-03-22,19.7,47,373,289,19.8,883,89,1016,131,21.7,1553202000.0,86,1.4
72,2019-03-23,18.9,47,372,287,3.0,884,85,1016,249,21.6,1553288400.0,85,2.0
85,2019-03-24,19.3,46,371,285,6.0,882,86,1015,186,21.9,1553374800.0,86,2.1
56,2019-03-25,19.4,46,370,284,0.0,880,83,1012,268,22.6,1553461200.0,90,1.3
60,2019-03-26,20.5,46,369,282,20.5,881,83,1012,255,23.7,1553547600.0,193,1.4
54,2019-03-27,19.6,46,368,280,1.5,884,85,1016,267,22.6,1553634000.0,178,1.4
78,2019-03-28,19.0,46,367,278,3.5,884,86,1018,204,21.6,1553720400.0,109,2.2
78,2019-03-29,18.9,46,366,276,62.0,882,83,1015,222,22.1,1553806800.0,99,1.7
50,2019-03-30,18.3,45,365,274,0.0,881,77,1013,267,22.8,1553893200.0,208,1.8
42,2019-03-31,15.5,45,364,273,0.0,880,76,1014,261,20.3,1553979600.0,235,1.6
33,2019-04-01,15.8,45,363,271,0.0,881,73,1014,265,21.3,1554066000.0,177,1.5
46,2019-04-02,17.5,45,362,269,0.0,883,77,1015,263,22.4,1554152400.0,159,1.2
55,2019-04-03,18.5,45,360,267,0.0,882,82,1015,251,22.0,1554238800.0,101,1.3
59,2019-04-04,18.6,45,359,265,1.0,883,79,1015,258,22.7,1554325200.0,73,2.1
84,2019-04-05,19.6,44,358,263,3.3,885,83,1018,109,22.9,1554411600.0,61,2.1
68,2019-04-06,19.7,44,357,261,1.5,886,84,1019,228,22.8,1554498000.0,59,2.5
68,2019-04-07,18.8,44,356,259,0.0,886,82,1019,217,22.2,1554584400.0,60,2.7
36,2019-04-08,16.9,44,355,258,0.0,884,75,1017,256,22.2,1554670800.0,69,1.8
54,2019-04-09,17.7,44,353,256,0.0,883,77,1015,218,22.3,1554757200.0,66,2.3
43,2019-04-10,17.3,44,352,254,0.0,883,74,1015,252,22.7,1554843600.0,97,1.6
63,2019-04-11,18.4,43,351,252,26.5,883,80,1015,231,22.4,1554930000.0,133,1.0
64,2019-04-12,19.2,43,350,250,10.3,881,85,1013,212,22.0,1555016400.0,163,1.2
86,2019-04-13,18.3,43,349,248,0.0,881,82,1014,113,22.0,1555102800.0,203,1.3
52,2019-04-14,18.8,43,347,246,1.3,883,80,1015,237,22.7,1555189200.0,160,1.2
50,2019-04-15,19.4,43,346,245,8.0,883,79,1015,240,23.4,1555275600.0,96,1.5
41,2019-04-16,19.9,43,345,243,3.5,883,79,1015,224,24.2,1555362000.0,200,1.5
57,2019-04-17,19.2,42,344,241,4.0,885,82,1017,226,22.6,1555448400.0,182,1.3
80,2019-04-18,18.6,42,342,239,5.5,887,85,1020,152,21.4,1555534800.0,147,1.4
80,2019-04-19,17.8,42,341,237,14.0,886,85,1020,185,20.4,1555621200.0,145,2.4
72,2019-04-20,17.7,42,340,235,6.0,885,86,1019,206,20.3,1555707600.0,108,2.8
81,2019-04-21,17.5,42,339,234,3.0,882,87,1016,117,19.7,1555794000.0,85,2.0
54,2019-04-22,17.3,41,337,232,0.0,882,78,1014,226,21.8,1555880400.0,103,1.4
68,2019-04-23,18.6,41,336,230,1.0,883,82,1016,204,21.9,1555966800.0,83,1.9
79,2019-04-24,19.3,41,335,228,12.0,885,87,1018,173,21.6,1556053200.0,89,2.5
87,2019-04-25,19.3,41,334,227,34.8,884,89,1017,108,21.2,1556139600.0,82,2.2
72,2019-04-26,17.9,41,332,225,31.0,883,85,1017,184,20.7,1556226000.0,61,2.7
52,2019-04-27,18.3,41,331,223,1.8,882,83,1015,213,21.5,1556312400.0,210,1.7
43,2019-04-28,16.0,40,330,221,0.0,884,81,1018,218,19.7,1556398800.0,206,1.8
39,2019-04-29,14.3,40,328,220,0.0,887,80,1023,216,18.2,1556485200.0,104,2.3
52,2019-04-30,14.1,40,327,218,0.0,887,78,1023,203,18.2,1556571600.0,72,3.2
55,2019-05-01,14.5,40,326,217,0.0,886,81,1021,164,18.0,1556658000.0,56,3.2
62,2019-05-02,16.1,40,325,215,0.0,887,83,1021,193,19.3,1556744400.0,63,2.8
53,2019-05-03,16.0,40,323,213,0.0,887,82,1021,190,19.4,1556830800.0,49,3.1
38,2019-05-04,16.2,39,322,212,0.0,887,80,1021,207,19.9,1556917200.0,64,2.6
41,2019-05-05,16.4,39,321,210,0.0,888,80,1022,198,20.3,1557003600.0,72,1.8
24,2019-05-06,14.1,39,320,209,0.0,887,73,1021,208,19.9,1557090000.0,76,1.8
49,2019-05-07,15.0,39,318,207,0.0,887,81,1022,195,18.6,1557176400.0,136,1.8
70,2019-05-08,15.3,39,317,206,0.5,888,82,1023,182,18.6,1557262800.0,98,3.1
79,2019-05-09,16.0,39,316,204,6.5,886,85,1021,145,18.6,1557349200.0,59,3.7
84,2019-05-10,17.4,38,315,203,2.5,885,87,1020,94,19.6,1557435600.0,64,2.5
54,2019-05-11,15.8,38,314,201,0.0,884,84,1018,188,18.8,1557522000.0,208,1.4
28,2019-05-12,11.1,38,312,200,0.0,882,75,1017,197,16.1,1557608400.0,236,1.5
7,2019-05-13,10.2,38,311,199,0.0,881,70,1017,198,16.0,1557694800.0,208,1.2
37,2019-05-14,13.1,38,310,197,0.0,882,81,1018,160,16.6,1557781200.0,186,1.3
70,2019-05-15,15.6,38,309,196,0.0,884,87,1019,126,18.0,1557867600.0,157,1.5
54,2019-05-16,15.0,38,308,195,0.0,885,82,1020,188,18.5,1557954000.0,69,2.2
56,2019-05-17,15.0,37,307,193,0.0,885,80,1020,186,18.8,1558040400.0,70,2.3
45,2019-05-18,15.7,37,306,192,0.0,885,81,1019,189,19.4,1558126800.0,90,1.6
69,2019-05-19,16.1,37,305,191,1.0,884,84,1019,157,19.1,1558213200.0,94,1.4
64,2019-05-20,16.3,37,304,190,4.0,884,86,1018,167,18.9,1558299600.0,68,1.6
53,2019-05-21,16.9,37,303,189,16.8,884,85,1018,180,19.7,1558386000.0,125,2.0
25,2019-05-22,14.7,37,302,188,2.8,884,80,1018,179,18.6,1558472400.0,173,1.0
65,2019-05-23,15.5,37,301,187,0.0,885,86,1020,164,18.1,1558558800.0,207,1.3
64,2019-05-24,14.4,37,300,185,0.0,887,82,1022,162,17.8,1558645200.0,138,1.5
36,2019-05-25,12.8,36,299,184,0.0,887,81,1023,181,16.3,1558731600.0,95,1.9
29,2019-05-26,11.3,36,298,184,0.0,885,77,1021,177,15.6,1558818000.0,81,1.7
37,2019-05-27,11.3,36,297,183,0.0,885,78,1021,181,15.6,1558904400.0,78,2.0
68,2019-05-28,13.6,36,296,182,1.0,886,84,1022,129,16.5,1558990800.0,65,2.9
69,2019-05-29,15.5,36,296,181,1.8,885,85,1020,147,18.1,1559077200.0,52,2.7
67,2019-05-30,15.0,36,295,180,31.5,881,87,1015,150,17.3,1559163600.0,186,1.4
55,2019-05-31,13.0,36,294,179,1.0,878,79,1013,163,16.9,1559250000.0,254,1.8
57,2019-06-01,13.1,36,293,178,0.5,880,83,1016,110,16.0,1559336400.0,184,1.8
72,2019-06-02,14.4,36,293,178,1.5,884,86,1019,155,16.8,1559422800.0,112,2.4
75,2019-06-03,14.6,36,292,177,5.0,885,89,1021,136,16.5,1559509200.0,81,3.0
88,2019-06-04,14.4,35,292,176,33.0,886,91,1022,84,15.9,1559595600.0,64,2.7
89,2019-06-05,14.8,35,291,176,7.8,886,88,1021,58,16.9,1559682000.0,54,3.2
40,2019-06-06,13.8,35,291,175,0.0,886,82,1022,173,17.3,1559768400.0,53,2.9
53,2019-06-07,15.0,35,290,175,0.0,887,84,1022,157,18.0,1559854800.0,82,1.9
44,2019-06-08,14.1,35,290,174,0.0,887,80,1023,171,18.0,1559941200.0,122,1.5
75,2019-06-09,14.6,35,289,174,2.5,889,87,1025,148,16.8,1560027600.0,185,2.2
76,2019-06-10,13.4,35,289,173,2.5,890,85,1026,118,16.0,1560114000.0,97,3.0
36,2019-06-11,11.3,35,288,173,0.0,889,80,1026,170,14.9,1560200400.0,61,3.1
46,2019-06-12,12.3,35,288,172,0.0,889,84,1026,145,15.1,1560286800.0,55,3.8
21,2019-06-13,12.0,35,288,172,0.0,887,80,1024,170,15.7,1560373200.0,64,2.6
31,2019-06-14,10.0,35,288,172,0.0,886,77,1023,170,14.5,1560459600.0,174,1.4
50,2019-06-15,11.0,35,287,172,0.0,887,84,1024,118,13.8,1560546000.0,140,1.7
41,2019-06-16,11.5,35,287,171,0.0,888,84,1025,168,14.4,1560632400.0,78,1.8
28,2019-06-17,11.6,35,287,171,0.0,889,82,1026,168,14.9,1560718800.0,67,2.3
28,2019-06-18,11.5,35,287,171,0.0,887,81,1024,167,15.0,1560805200.0,75,2.4
61,2019-06-19,11.7,35,287,171,9.0,885,81,1021,162,15.4,1560891600.0,148,1.7
96,2019-06-20,13.7,35,287,171,31.3,889,93,1026,25,14.8,1560978000.0,86,2.9
70,2019-06-21,13.6,35,287,171,3.5,890,88,1027,145,15.7,1561064400.0,86,3.7
96,2019-06-22,14.0,35,287,171,2.8,887,89,1024,42,16.0,1561150800.0,75,2.8
60,2019-06-23,13.6,35,287,171,0.0,885,85,1020,154,16.3,1561237200.0,64,2.5
62,2019-06-24,14.3,35,287,171,8.8,883,86,1018,164,16.9,1561323600.0,96,1.6
54,2019-06-25,13.9,35,287,171,0.5,883,87,1019,156,16.1,1561410000.0,178,1.2
67,2019-06-26,13.2,35,287,171,0.0,886,88,1022,145,15.4,1561496400.0,143,1.4
75,2019-06-27,14.4,35,287,171,1.0,887,88,1023,140,16.6,1561582800.0,104,1.8
86,2019-06-28,15.4,35,288,172,0.5,888,88,1024,95,17.5,1561669200.0,68,3.3
78,2019-06-29,16.1,35,288,172,3.5,889,88,1024,122,18.3,1561755600.0,54,3.1
61,2019-06-30,16.0,35,288,172,0.0,889,85,1024,162,18.8,1561842000.0,44,2.7
30,2019-07-01,13.8,35,289,173,0.0,887,81,1023,173,17.4,1561928400.0,69,2.5
13,2019-07-02,11.8,35,289,173,0.0,885,74,1020,173,17.0,1562014800.0,143,1.9
19,2019-07-03,11.9,35,289,173,0.0,885,73,1020,172,17.1,1562101200.0,220,1.8
48,2019-07-04,12.4,35,290,174,0.0,886,83,1023,166,15.6,1562187600.0,174,1.2
30,2019-07-05,12.4,35,290,174,0.0,884,81,1020,173,16.0,1562274000.0,119,1.8
50,2019-07-06,12.8,35,291,175,0.0,883,80,1019,171,16.8,1562360400.0,131,1.4
43,2019-07-07,12.6,35,291,176,0.0,883,75,1018,163,17.6,1562446800.0,205,1.8
29,2019-07-08,9.5,35,292,176,0.0,885,64,1020,175,16.6,1562533200.0,210,1.4
19,2019-07-09,9.1,36,293,177,0.0,885,69,1021,177,15.1,1562619600.0,204,1.3
39,2019-07-10,10.5,36,293,177,0.0,884,80,1020,168,14.2,1562706000.0,228,1.7
40,2019-07-11,11.2,36,294,178,0.0,884,79,1021,172,15.1,1562792400.0,245,1.7
27,2019-07-12,11.1,36,295,179,0.0,886,81,1022,175,14.8,1562878800.0,113,1.2
33,2019-07-13,8.8,36,295,180,0.0,887,75,1024,177,14.1,1562965200.0,120,1.2
45,2019-07-14,11.3,36,296,180,0.0,888,81,1025,177,14.8,1563051600.0,80,1.8
75,2019-07-15,12.2,36,297,181,3.0,889,89,1027,108,14.1,1563138000.0,74,2.7
62,2019-07-16,12.4,36,298,182,0.0,892,84,1029,159,15.1,1563224400.0,60,3.9
40,2019-07-17,11.3,36,298,183,0.0,892,81,1029,165,14.7,1563310800.0,57,3.6
53,2019-07-18,11.7,36,299,184,0.0,889,82,1026,172,15.0,1563397200.0,50,3.1
34,2019-07-19,11.6,37,300,185,0.0,885,80,1022,183,15.5,1563483600.0,89,2.4
18,2019-07-20,9.0,37,301,186,0.0,881,65,1017,186,16.5,1563570000.0,231,2.2
52,2019-07-21,8.0,37,302,187,2.8,881,75,1018,136,12.4,1563656400.0,246,3.3
49,2019-07-22,6.5,37,303,188,0.0,886,80,1025,158,10.1,1563742800.0,177,2.6
24,2019-07-23,7.9,37,304,189,0.0,886,80,1024,185,11.5,1563829200.0,76,2.3
7,2019-07-24,10.3,37,305,190,0.0,885,80,1022,190,14.0,1563915600.0,75,2.7
20,2019-07-25,10.0,37,306,192,0.0,887,78,1024,192,14.2,1564002000.0,106,1.8
28,2019-07-26,11.1,37,307,193,0.0,887,81,1024,191,14.6,1564088400.0,67,2.4
70,2019-07-27,10.7,37,308,194,0.0,887,80,1024,155,14.3,1564174800.0,87,3.0
61,2019-07-28,11.3,38,309,195,0.0,885,84,1022,136,14.1,1564261200.0,65,2.9
65,2019-07-29,13.0,38,310,196,0.0,885,83,1021,182,16.3,1564347600.0,77,2.2
62,2019-07-30,14.8,38,311,198,0.0,886,84,1021,187,17.9,1564434000.0,68,2.2
36,2019-07-31,14.0,38,312,199,0.0,886,78,1021,198,18.3,1564520400.0,68,2.4
22,2019-08-01,13.6,38,313,200,0.0,887,73,1022,200,19.3,1564606800.0,120,1.5
49,2019-08-02,14.5,38,314,202,0.0,888,79,1023,198,18.8,1564693200.0,96,1.7
39,2019-08-03,14.4,38,315,203,0.0,888,78,1023,200,18.8,1564779600.0,61,2.2
12,2019-08-04,11.9,39,316,205,0.0,887,69,1022,205,18.7,1564866000.0,143,1.6
8,2019-08-05,11.0,39,317,206,0.0,886,64,1020,206,18.9,1564952400.0,165,1.3
25,2019-08-06,11.2,39,318,208,0.0,886,69,1021,205,18.3,1565038800.0,117,1.3
0,2019-08-07,7.5,39,320,209,0.0,887,55,1023,209,17.9,1565125200.0,91,1.6
0,2019-08-08,8.8,39,321,210,0.0,887,61,1023,210,17.3,1565211600.0,73,2.7
9,2019-08-09,10.0,39,322,212,0.0,888,64,1024,212,18.0,1565298000.0,171,1.6
63,2019-08-10,12.6,40,323,214,0.0,890,82,1027,131,15.8,1565384400.0,124,2.1
70,2019-08-11,12.7,40,324,215,0.0,889,82,1025,172,15.9,1565470800.0,58,3.5
45,2019-08-12,13.8,40,325,217,0.0,888,78,1023,212,18.1,1565557200.0,56,2.7
30,2019-08-13,13.2,40,326,218,0.0,889,76,1024,218,18.2,1565643600.0,104,1.7
26,2019-08-14,13.2,40,328,220,0.0,889,78,1025,219,17.7,1565730000.0,78,2.4
25,2019-08-15,13.1,40,329,222,0.0,890,78,1025,221,17.4,1565816400.0,185,2.1
60,2019-08-16,13.2,40,330,223,0.0,888,81,1024,195,16.8,1565902800.0,87,1.7
21,2019-08-17,11.0,41,331,225,0.0,885,71,1020,225,17.3,1565989200.0,184,2.1
63,2019-08-18,10.7,41,332,226,0.0,886,79,1023,148,14.5,1566075600.0,163,1.8
71,2019-08-19,11.0,41,333,228,0.0,887,80,1024,187,14.6,1566162000.0,77,2.7
65,2019-08-20,12.4,41,334,230,0.0,887,75,1022,207,17.4,1566248400.0,125,2.3
57,2019-08-21,12.2,41,335,232,0.0,888,80,1025,201,15.9,1566334800.0,211,2.0
39,2019-08-22,10.2,41,337,233,0.0,889,79,1026,219,14.1,1566421200.0,119,1.9
26,2019-08-23,10.7,42,338,235,0.0,888,78,1025,234,14.9,1566507600.0,68,2.3
52,2019-08-24,12.6,42,339,237,0.0,889,80,1025,227,16.6,1566594000.0,83,2.1
56,2019-08-25,12.6,42,340,238,0.0,888,78,1024,227,16.7,1566680400.0,56,3.2
23,2019-08-26,10.6,42,341,240,0.0,887,70,1023,240,17.0,1566766800.0,94,2.0
26,2019-08-27,12.3,42,342,242,0.0,887,73,1022,241,18.0,1566853200.0,68,2.1
21,2019-08-28,12.2,42,343,244,0.0,886,70,1021,243,18.5,1566939600.0,102,2.0
9,2019-08-29,12.0,43,344,245,0.0,886,71,1021,245,18.2,1567026000.0,124,1.7
14,2019-08-30,12.1,43,345,247,0.0,885,73,1020,247,17.7,1567112400.0,72,2.5
16,2019-08-31,11.7,43,347,249,0.0,883,70,1017,249,18.1,1567198800.0,63,2.7
23,2019-09-01,11.9,43,348,251,0.0,884,68,1018,250,19.0,1567285200.0,147,1.8
46,2019-09-02,12.4,43,349,253,0.0,886,71,1021,246,18.5,1567371600.0,141,1.3
77,2019-09-03,14.4,43,350,254,11.3,887,81,1022,195,17.8,1567458000.0,128,1.4
48,2019-09-04,13.1,44,351,256,0.0,885,73,1020,251,18.6,1567544400.0,74,1.9
37,2019-09-05,13.6,44,352,258,0.0,885,71,1020,257,19.7,1567630800.0,86,2.1
53,2019-09-06,13.9,44,353,260,0.3,886,81,1022,251,17.6,1567717200.0,188,2.5
96,2019-09-07,9.3,44,354,262,0.0,890,81,1029,75,12.5,1567803600.0,150,3.7
91,2019-09-08,10.4,44,355,263,6.0,891,86,1029,67,12.8,1567890000.0,87,4.2
86,2019-09-09,12.0,45,356,265,1.8,889,84,1026,128,14.8,1567976400.0,59,4.2
64,2019-09-10,13.7,45,358,267,0.0,886,80,1021,252,17.4,1568062800.0,43,3.3
56,2019-09-11,14.1,45,360,269,1.3,885,79,1020,255,18.1,1568149200.0,57,2.7
52,2019-09-12,15.4,45,361,271,0.5,886,81,1021,260,19.1,1568235600.0,55,2.8
51,2019-09-13,15.0,45,363,272,0.0,886,77,1020,264,19.6,1568322000.0,49,2.8
19,2019-09-14,13.6,46,364,274,0.0,885,69,1019,274,20.4,1568408400.0,164,1.6
19,2019-09-15,12.0,46,366,276,0.0,886,65,1020,276,19.6,1568494800.0,165,1.3
67,2019-09-16,13.9,46,368,278,0.0,885,77,1020,232,18.3,1568581200.0,150,1.4
75,2019-09-17,13.2,46,369,280,0.0,886,77,1021,215,17.7,1568667600.0,99,2.1
